,PC1,PC2
157,14.347557969842663,-7.164473291397056
158,1.8325881905817802,-0.4497295926700324
159,-4.48312513823254,-6.49205660859853
160,0.5272570754455499,-7.414211457971534
161,-1.4549904176405688,-3.4625428990251157
162,11.94310465132092,7.7450565045114015
163,-11.313058472040174,-3.6260634286868028
164,-4.5602648921749225,6.497524045047615
165,3.344277876802455,0.6225356655431186
166,-9.60414897870898,1.4291148439035248
167,-0.18490471407394865,-10.478882477018791
168,39.8206367970468,-6.753387746073752
169,-0.16116885688270563,-4.4307899940520405
170,-11.781433871958203,1.3982532049037506
171,-12.389414050142342,-0.6173745203685236
172,-2.571733852189331,-5.502235365188204
173,0.9021875003489805,1.550824498998609
174,7.056485410252591,-7.322087228653715
175,-3.1950181101755852,-6.517915543159247
176,-4.400793300405968,-3.500823401171252
177,-4.377175933146239,3.4906388452222177
178,15.339311770324434,-4.231451471648377
179,-2.1509558380106633,-7.527004948724074
180,-0.07850637928212499,-1.43949878903711
181,8.496518327842885,-9.29842415305913
182,-8.593543721209747,-5.570530743594435
183,-1.1550666516960213,1.569154213811773
184,-11.442482003496321,-3.6176608825071686
185,-11.441328337792172,-3.6174585177795757
186,-6.180051418411971,3.491379665433416
187,16.753701413127516,2.839538600510144
188,-1.057605753467581,3.5604091737504704
189,-14.390262991811749,-11.646239922846203
190,14.574846551401622,-5.1815499852783855
191,17.915031730778637,-6.1107956145500015
192,32.98423754169535,-10.935089765270352
193,-9.711332245549189,16.41868963694173
194,19.73151254482806,0.8781695979981435
195,-7.313520166703281,2.4513854476471253
196,13.432512221657749,2.769484280805852
197,16.14272472990613,-7.16656630060896
198,-1.3898086630719717,0.5283140478748913
199,-5.26596036261225,2.4905967365308315
200,2.5521929893579767,-5.432946043392524
201,-5.835009676485297,14.45643692054246
202,-4.879762728116889,-5.524926078616391
203,12.851590414091644,-9.236612766561795
204,-9.715934785779174,8.427930746146524
205,12.743482682204471,-2.237151692429051
206,-6.06965934411563,-3.5076807117489914
207,24.936909139046595,-4.051410649615324
208,-1.8660964800248754,-1.4953182477008693
209,1.7899615897431012,-6.382652722339298
210,-10.864628632162443,0.39794637154862006
211,-4.521706186814595,-3.5501694922476323
212,-12.454331299478838,-4.608185070353854
213,-4.223713593291483,-6.508762685054343
214,-8.211686307982283,2.452329729988317
215,-5.459841859767245,6.498220854068285
216,6.47993911831619,-11.337465207655853
217,-5.388744884219281,10.490115391041254
218,-9.585988369867188,8.419619919231913
219,-7.186514364236095,-5.547392751159113
220,-5.329006184576623,6.490066012298275
221,-7.264419603427737,-0.5478979297409106
222,-1.6332468123938608,-0.45481001815169403
223,1.1846002778225422,-0.40786951345614997
224,-9.248971132057271,-4.586585080431498
225,-9.842247361235367,16.426830544038822
226,-8.146344091517186,6.443214823541083
227,-7.445259590493223,-5.530569795612176
228,-3.8089304131664923,-0.48539077412386644
229,2.8594141895217566,-8.449161935671283
230,-11.552182234073886,3.3815208511177364
231,29.312084293655737,2.057855991646943
232,-4.399186773492291,4.489409958340114
233,-10.911948832491099,3.397542042750598
234,-10.994430922200232,0.4062824796111098
235,-6.52840801272039,1.4590830574964744
236,4.870331606750388,9.628030590621634
237,2.5592934820479303,-6.375091092345035
238,-6.80002262799332,10.466232188243454
239,-7.252236393219756,-9.538344467700304
240,-7.998962565968655,-2.554621304623377
241,11.548886034498388,-0.22073075904590403
242,7.994381520789644,-2.274765536634405
243,15.374916402229836,-7.173860681832705
244,8.334281405513602,-7.290513332326727
245,-7.088032497549195,-3.555958702942734
246,-2.961112397747898,-5.477222072585017
247,-7.0554828543910055,-5.555513241533947
248,-1.7153677969648098,-3.44600623976802
249,17.505538387187425,3.846663482404397
250,-13.411941569654568,15.372763378062935
251,3.8751497544742524,15.627749561713875
252,35.7436449962318,-7.831262560536021
253,0.5282098321117846,0.5759072235724135
254,-10.161585920959872,4.404408359047381
255,-6.335121166538574,-2.548645367884897
256,3.025179371622545,12.629251754671015
257,-10.148921456804507,-4.585953762062648
258,-1.4355213461090859,3.528191694000483
259,-10.930449107753802,4.396928944778777
260,27.50462707468121,-4.045377333723379
261,12.876029563632532,-10.294199420661394
262,-0.7684985254367582,-6.446303613302428
263,-10.100133912795043,-7.585292046221582
264,-10.834593353146827,-1.602049212150333
265,-13.844881603971068,2.3588870504080073
266,6.978793988514168,-2.322554901474078
267,-10.306354995736944,-2.577200378905851
268,9.331871995379334,-5.299858227975491
269,2.5513609390929344,-5.433091993492821
270,-1.5695450793726717,-4.454164240431927
271,3.2482917327488092,-1.368460607476331
272,-3.6953451428546873,0.5060605261436495
273,-4.099343040882823,9.521093032513987
274,5.27228424137319,0.6126393241959431
275,-15.831501876725994,-9.670114537405773
276,-4.268226665561717,-3.5086746149686876
277,19.381790529775483,22.874729647445033
278,4.585380655058901,3.5963278231285343
279,17.175165737856116,0.8148894028425392
280,9.61342499087257,-7.258703054956168
281,-3.5188955253424097,-2.501989281880232
282,-14.309398794085745,-8.655264154457013
283,14.626638867266067,-0.19040964350636883
284,2.8484529435154897,-8.391843158810417
285,0.3530026086183463,3.5841749601749813
286,-0.3238714546542301,-2.4229608575403585
287,-13.77884971753209,6.349893119106251
288,-4.221183850568939,1.4816326159232545
289,-6.6273925743839515,-0.5324391685444246
290,-7.378338708259848,-1.5394077879871544
291,25.414263737778573,-2.02759122963832
292,-12.343576242719172,-11.607181776711124
293,-3.790093407368946,6.505232948127289
294,-6.658521444699114,1.4673645880900372
295,-13.651590970203427,-1.648840710592192
296,-3.904059610007295,5.513714828445609
297,-1.7602091399629782,7.543975806594948
298,0.21224149918225071,-11.44592378927545
299,30.089667433094956,-5.982328074963789
300,2.7840261348269246,-4.392616122195307
301,10.8300334173298,4.7626176320000075
302,8.636298112576073,-9.364251597993006
303,-2.97432846614025,3.513043291517539
304,-8.785756048075214,6.427337721741237
305,27.000832328353766,-5.011961095062266
306,-7.196759386755001,11.433345322993352
307,2.6415061897546934,4.606072776754673
308,-4.23740159487656,2.481419897154253
309,-13.763151100718026,-2.639936780690408
310,-0.9631463971002914,-10.42876548397806
311,11.845811425557791,13.74378251434288
312,-12.372778222231647,-1.617088465472651
313,-11.685638751659818,-4.60073558790133
314,5.710570743234653,-2.4116911310221534
315,0.5308831431165353,0.576376149580443
316,-7.544115341303499,-7.52206942691602
317,-5.233838749586838,0.49096711709001806
318,-10.195397552464565,-1.5862100262950805
319,-13.189488050847187,1.3749354482551204
320,-8.211691676473482,2.452328788300222
321,-1.283029297147017,9.567764572602426
322,-0.010752950438771613,-5.438142302557957
323,-6.414228783081516,2.4506385442861265
324,4.964494442239544,3.628755478417799
325,-14.486723936761136,-5.647367922473835
326,-9.299144337324023,-9.577441413695793
327,-8.19639714797473,1.4523795656029914
328,-10.623101105803995,1.380735294826193
329,-3.714885486870577,-6.484686568802426
330,-2.40305445841276,-0.4624551001983173
331,-5.746347596656603,-7.523706196911654
332,11.180796040205275,-8.300417778145443
333,-4.435895247123958,-9.491668120958527
334,28.707967567597336,40.05190523799512
335,-8.167250104924355,-8.537723382051084
336,-12.933099425237495,-6.632252437384039
337,-13.060937572077485,-6.623571798577721
338,-3.9582830266854065,-7.467803511507411
339,19.12648362057654,-1.1369404472425726
340,-13.030735244059601,-8.623538080178403
341,-8.725112936498656,-5.562504572237037
342,-10.5800073344911,14.419542872675473
343,-3.909351356801749,-10.467116514518464
344,-0.0003889694137059724,-6.438956393555258
345,23.62091760325658,6.848921750761963
346,38.700102383898304,16.17874152533634
347,-7.9044126744565935,-0.5638769649441373
348,-0.9897666616257195,7.551732244703133
349,26.18042798972632,-2.0205852360608003
350,53.76948843138585,-6.512205222209716
351,-11.041982990963913,11.39578903703552
352,5.197048140587245,-10.426542268088667
353,-13.364633884826867,12.373165511514474
354,-5.379905420641085,1.4990823258292563
355,-14.582219870715548,0.3516733506665633
356,1.7367265405151417,5.54924753013534
357,-4.051122910164187,6.521655218278345
358,-4.125044290509964,-4.517295758635819
359,21.321475139338045,5.88434663378066
360,6.273997886250829,1.6606271066671847
361,5.474094362155252,-4.336984579683808
362,0.43293482968481484,6.574987250355401
363,-5.0226249721403375,3.4737027776073743
364,5.919966459486925,7.676528124739735
365,-2.927365284632201,-7.476566562735961
366,38.72280516488157,-1.8024433699018576
367,0.5274249125885093,0.5757695406847807
368,-6.335490832602251,-10.538661769391807
369,21.05477401135873,-10.080129073575241
370,-11.079317568998794,-2.585398867359374
371,-10.211299741470382,-0.5863673934466592
372,-11.33132302541098,-10.616586736945429
373,-12.164008225777419,-6.624733027368914
374,4.9651476196474675,3.6288700523951207
375,-8.157546699699953,-8.59526279701037
376,-1.5030988310453839,-0.4630854884335279
377,-14.677551390510004,6.35074346372703
378,25.897426742945893,15.977150160671764
379,11.984472636170215,12.793609803508257
380,-4.191185391162563,-8.50832098462071
381,-12.499863234645687,6.3816758391012645
382,9.811187509627288,-3.275694843422965
383,-3.537088970906454,-9.492500117104518
384,8.90989588546811,-3.2752988026472174
385,34.63267028080613,6.109959982074744
386,-6.512399376085366,0.45925909664758424
387,14.09242773198565,-6.2628671734306565
388,-7.679151733483029,-6.571260885968642
389,-7.152418235633302,0.4432755378751643
390,-4.141803527847214,-3.517603460803425
391,8.161916515846915,3.7082045369203795
392,-2.3855151101394445,-1.462010558618304
393,1.8952979713454163,-4.449257813490452
394,-8.2474912306278,-3.5386382989443765
395,-5.906112578116449,2.4745897857639494
396,-7.038641708705533,1.4347603865032241
397,-13.813383987475026,0.3591479756135055
398,-5.777665385165184,-5.523935578454578
399,-0.8587805369393647,7.543603793308695
400,-2.736550414567344,-11.48472859793318
401,-10.079300390486846,7.395633443692685
402,1.998955446674842,-3.400306458515137
403,-12.309933471670835,-5.616593011214456
404,18.882180353718653,-2.1202162637059425
405,-7.008011315307336,-8.555082366375203
406,3.999216557337546,-0.36149572589984386
407,-3.7124388404872923,1.5056941562299913
408,-4.930031709901499,-10.51579921205848
409,-12.835734301214915,-12.630965835527716
410,-8.57926515496907,-6.570658176430756
411,-12.405011651377466,0.38252154028053653
412,-4.9083722633366245,4.465271153391753
413,20.047785601894407,-3.0798490540536005
414,5.9514064717430255,5.6767789455742
415,-7.23312271088155,29.47137551085183
416,-9.198217207546046,0.40437311690944655
417,-8.752053332052391,4.427985443887522
418,1.281380299863308,1.583266013856833
419,1.3415309594126763,-10.406662661228182
420,11.582015626450719,-9.325986070420749
421,-7.233178587636881,-2.54768201491547
422,-9.666898776140156,5.428636045392439
423,-1.3732643936194477,-8.461367515826481
424,8.386599635902536,-2.2992807397847494
425,-9.997305087893945,10.386807619408573
426,-7.344610107223358,4.451196032964584
427,-3.4160758189587965,-0.509794332351271
428,-9.604735494606533,1.4290119630348206
429,-12.261678034065284,-8.616024632262137
430,-13.108423438116203,-3.624005186830461
431,-0.31826491007513846,13.557925704164902
432,-8.641235236690529,-2.5710002048561686
433,-13.781414569528373,-1.640508340395945
434,-7.711075799206468,-4.5715966147168166
435,-9.536189046411812,5.420459111504169
436,-8.194216159567057,9.442713691517769
437,-10.802564782990386,-3.601695152259053
438,5.197322111249295,-3.3206917091256267
439,6.637317084798366,2.6929162690073665
440,0.2559223462966901,1.5929867676553997
441,-1.3890328337546554,0.5284501362477124
442,-8.638396097610077,5.419449367397295
443,17.883335776527936,-4.111091330219972
444,-0.861103150433045,7.5431963832199145
445,3.1817946649005244,-5.359548273736882
446,-1.2784698569991724,-6.4705802629007945
447,11.2031867422157,5.737390309197162
448,-0.4528851693250431,-2.4144864253179747
449,1.2316090068549739,-3.4075198198993304
450,-9.429532748033015,-9.569208117175277
451,-7.886761907601216,6.426538678901352
452,-14.483209849888196,2.343200042504379
453,18.91558812976873,3.8703312812719606
454,-2.073729179732786,3.5125258076408805
455,-0.6172259375762116,8.52639746546734
456,-5.613856584098568,0.4583808826809715
457,17.938698534267154,0.8806753034620634
458,-13.895079313271271,-2.631973581113606
459,0.10137527248764328,19.58214958284627
460,7.162911256000241,10.650643391109117
461,-4.00089265824949,3.522569999796225
462,-7.760085227561715,-9.562248809644656
463,15.88118052045545,1.7831077908256314
464,-5.810030128264478,-3.524348606507743
465,-7.442242171395174,2.459911048774165
466,-12.016970417719849,-7.632677888775797
467,-9.411807678624582,-2.5787794399043746
468,16.17800479196409,-1.1756903375749443
469,-9.559934497631193,-9.56097716043193
470,-10.78682522962597,-4.601566313057254
471,13.967708050446193,1.7363120342962093
472,2.325706352678696,0.5742228781076751
473,-0.8622767091966127,7.542990529046866
474,-2.1093089551031636,-2.478402728164092
475,-3.008227936700353,-2.4775905016908717
476,1.3265876883289855,-9.406651824398834
477,-6.51588065917158,-7.531303114211962
478,22.490301624189417,-11.11386572660393
479,8.00513902992652,-10.322071609329644
480,2.5296189083201495,11.604870879359508
481,-0.39023967871369963,-6.414025923286626
482,-8.240109975487671,-11.586536601015837
483,22.291512132496884,0.9420905281327118
484,-10.771118710596978,-5.601443268414715
485,14.036922145791037,-4.148856358964646
486,-5.3805506605865565,1.498969144163781
487,-7.13168289182457,7.434232247969445
488,-10.30981651981785,-2.5778075655242714
489,18.33286053260361,16.836404193869747
490,-12.338880892480919,4.373544952215968
491,-2.5622583126437872,-6.443963806705631
492,7.358622770778361,5.699949729553253
493,4.107401325002809,17.61154342670178
494,-3.0387567898631413,7.512270062380178
495,-9.441019240063952,-0.5786393677437026
496,-8.018504361459815,-1.5554170958628883
497,39.221070162070056,-0.777588091770577
498,-5.108032788435237,-7.508021546116879
499,-4.035283990309266,5.521801487375747
500,-10.231040465243725,-7.57714963704532
501,25.359169427321806,9.019833832864574
502,31.352980925320722,-4.95066251839364
503,-6.415894824495802,-5.539605254675473
504,-10.72427630598518,-8.601122749857161
505,-10.705638164910761,-1.6105339105061218
506,-6.528535637894638,1.4590606707396105
507,26.260272275242784,-7.019739928982593
508,1.0561090830047488,7.590648132386333
509,16.820521776126874,6.830682976036599
510,19.06575039970508,2.8629344823364695
511,5.042459953448962,-1.3707287706739368
512,5.171119185334889,-9.369216941101318
513,36.369221828197446,1.1747713165968312
514,-9.441980496408627,-0.5788079819077863
515,-5.217513635455207,-0.5088013303790776
516,8.271637495807646,-3.2909735570511516
517,-5.682803394269849,-11.523088051671394
518,-4.5918176427462365,8.49725344876315
519,-5.550072940417158,-3.5409589716342755
520,-1.3296760317819871,12.567478376553913
521,1.0609176702151468,7.591491607612681
522,17.419231901841886,1.798123629044577
523,-4.54756880991187,-2.49283252992394
524,-10.883094621539627,1.3973392876707076
525,10.61443135736965,-5.267448788555617
526,-11.105560392363738,15.395165068349852
527,-12.196071015948323,-4.6250930897996465
528,1.5300372692415587,1.6239149663649362
529,13.757505052278496,-2.189636872998327
530,-8.837832134144126,-6.553803954528168
531,25.276390015660677,-1.0772803852923103
532,4.109096559820757,1.5726961803794899
533,-5.8560593546692585,-0.5245264853164007
534,8.833746966287304,1.7245040952087964
535,3.135546250239324,5.630186957909511
536,15.199987745127315,3.824407476465296
537,-1.506024821115382,-8.453550295236115
538,2.9404174846072224,9.637592291838597
539,22.563571375097126,-0.07502905213738838
540,-8.676608111068742,-8.561892448117497
541,-6.381070524285921,0.45119076308332245
542,-13.876265000053097,4.358646160627747
543,-8.836841005274794,-6.55363010041867
544,1.5262561508900483,2.5666422674216425
545,-2.7683151052667325,-9.485036370677104
546,4.22456481039806,-6.368864331494039
547,-8.578339534866597,-6.570495813226912
548,-0.8774811590239922,8.54295555246152
549,4.836073992937696,11.62728553374512
550,1.589848573203024,-9.422682687381501
551,2.9885421022922256,6.638137723642977
552,-3.9537371355650257,0.5229454424563587
553,10.001226253955068,-7.283993018988051
554,-12.386611370692314,7.373068656494012
555,8.961144962719894,1.715746249533132
556,-13.80009835924577,-8.63110518698441
557,1.9326230685719965,-6.4479746887462595
558,-8.078576105170086,2.444573863554824
559,-13.730492311529261,3.3504793843551504
560,6.940752786185301,0.6194269094140474
561,-6.001400655948368,8.47366751898759
562,43.80407506965615,0.32386905930253734
563,-4.795766921502346,-2.5334009940974305
564,-7.300734895028133,-6.53895548259215
565,-15.284563426511944,-3.654665997845177
566,31.633992557214444,1.0803492522405669
567,8.38373464243195,-10.28973484716186
568,-0.7359060331555463,-8.445850635720562
569,-8.981671311823977,2.4446535375711873
570,-11.638381655804418,-7.600342328271346
571,2.4125968837571232,2.6228651790441306
572,45.10942585192709,-8.691548742200254
573,-5.98783833634134,-0.5165371091214436
574,25.756754022679953,-7.986275190495964
575,-1.8131221836907294,-5.4373126805816625
576,-3.331272313536269,1.538481883005266
577,-5.089928562906813,-8.50747791930668
578,12.00396684772331,3.7452041985555544
579,9.765152980602364,-0.2758736523652622
580,29.459367967748083,-6.939997300660651
581,4.52644507618572,6.653127529674457
582,-8.291417229408491,7.451504308127432
583,-10.273501752873916,-4.576701663013253
584,5.4234759650331945,-1.3379674458286925
585,4.770823737093117,-8.343486545597408
586,15.105703575149915,9.823661305362732
587,-4.255574883896954,-4.509087402406756
588,-5.989381989330462,-8.506759439905364
589,1.2434153358064584,-12.398032466673898
590,8.973498976580432,-7.274670327724045
591,21.381546490133974,-6.105595952868361
592,2.5416886250077555,-5.375547124830702
593,-5.248760151479383,1.4909817899984763
594,-13.874893301148038,4.358886770601906
595,-5.245046082387341,17.471536392207124
596,-15.17359415938471,-2.663673571209707
597,-11.411177652683506,-5.617433858073097
598,2.6222862096278154,-2.384618123098755
599,38.47555282014798,-10.776188043004344
600,-4.638815928904026,3.5069540286828937
601,-4.701356806062671,-8.53263273087661
602,2.5126705245527816,4.614578440669343
603,8.22054565277054,-8.281991028747047
604,-9.61807645452424,10.4192554198904
605,3.706902444212512,2.598093530268
606,-9.33244313202117,-7.578018283923064
607,-11.02423262475733,10.396270593312623
608,8.888097557255369,-1.3330998649654493
609,20.815412356000216,-3.072586522685493
610,-11.028116380005946,2.4056377847320767
611,-7.653228103165174,7.467166913021769
612,-10.59455427983117,-8.609472937023261
613,39.96526833536744,-7.761754691727461
614,-5.567165847597069,-2.541325202894472
615,6.315223412004725,-0.39664708482928557
616,1.7990160003717428,-6.440305977568003
617,31.581948230784583,-2.967444746985334
618,-10.83712965003961,-9.592445662796218
619,23.632382041416367,4.9641516345719605
620,24.87019028103511,-0.05258566182180423
621,-9.13309500041359,4.395219618581993
622,12.343438854467026,22.75847751480729
623,-2.9605083601490025,-5.477116118231243
624,-6.463346766939814,-2.5400326923838046
625,15.314186373792671,4.815966366041991
626,-3.90621932206334,-2.4766155653801527
627,-5.424796032878393,4.49910417155519
628,-0.15518055658884872,11.550163531498075
629,-1.6653558440472547,1.5448218081900544
630,-5.314555694875412,5.48996873658991
631,35.395278191909455,-9.86356095941351
632,23.85049288879355,-0.10109593800476467
633,5.421830673002075,-9.328207605136914
634,19.8844280023277,-8.177937313250803
635,-2.945375215741559,-6.477093649343605
636,8.33926639541646,-7.289638914269471
637,-10.274173607038694,3.413132045225966
638,-10.933324673529151,-3.5935270170883866
639,6.307829215513765,-0.3387026111128415
640,2.9722830568314422,7.637917760230591
641,-5.665270085723419,11.506451596583496
642,-5.151838932514486,-4.507809473618494
643,-5.4847232782105415,-7.540024130332656
644,1.9762297880241289,-9.448221742357626
645,-13.730968559276265,3.350395845644376
646,5.9934008444821245,3.6196396176783034
647,-8.260797015400707,5.45161132799026
648,-7.5702900539948015,10.458506456099846
649,6.3389217250050915,-2.338512745806549
650,-12.407410178953116,-7.607850744222391
651,-8.915114564797438,6.4357516721681085
652,0.25788846331422294,9.58328320293746
653,25.38742989887374,-8.076227130185492
654,30.122026643025404,-7.981916017484855
655,-8.32374666330887,1.4611459153576503
656,-10.129222989314664,2.404821069353029
657,-4.619711787656074,26.477527725836094
658,-9.822946544795613,-0.6115605426987957
659,-5.066184879992881,-9.565186565343813
660,-12.24046759756506,6.364966972244531
661,-13.012415359000345,-1.6330050661774447
662,-10.853957030986027,-8.59276531804768
663,-10.11433870576312,1.404799885509091
664,-12.83467499811289,-4.640828464652553
665,25.24142932942587,-7.068100326550503
666,-3.5820722330983856,1.4974570351848184
667,-0.9644760043994954,-10.428998710655373
668,-10.032839376986994,-3.594064495949692
669,26.38903673383135,-7.028258083263284
670,-2.6491433787364276,-0.502653590717729
671,-1.7915909551396219,9.543735194121613
672,8.094438625637823,7.706896382727142
673,6.671350602960843,8.68357357553202
674,-0.9773791500203535,-9.42863001501818
675,0.42932371474392206,-1.4155977343352553
676,-6.256714813275655,-7.548052288785503
677,-4.353925897727781,-6.5004984976979685
678,-5.824797721237347,-2.5243069539464966
679,13.821001465212905,-6.18902711051528
680,-8.59509221803361,-5.570802365726231
681,-11.493464171222401,-8.608659116035229
682,37.12434827113562,2.182473204872638
683,-9.454882359855862,8.411512496945862
684,-12.276176082670139,-7.615935698870394
685,22.78106737180884,10.898760132004409
686,-11.103864476112793,15.395462549352288
687,-11.429539102380158,-12.607974162935255
688,-12.485029570689973,-2.6083057822460405
689,22.75083547789917,-3.1404233803482215
690,2.7521617482817415,-2.3929413826071118
691,4.551952778546988,-11.327565353754311
692,-11.716679486499812,-2.60091637140587
693,-9.36341904974041,-5.57818769784373
694,-2.3049571140250467,1.5289114988860923
695,-8.697942093785498,17.409484106603415
696,1.232724302668027,-3.4073241856418655
697,-11.345696182490482,-9.61647589630671
698,-13.843291608380863,2.3591659518465495
699,-0.6235715224869071,-7.45461873144754
700,22.945715230930894,-0.04206989191097169
701,-9.457564495270338,0.4210904647362633
702,2.5901979602931187,-0.3849826513264052
703,-0.540373249703184,-4.463233542494373
704,-4.8207950923529745,6.514033897968749
705,-10.17983308437145,-2.586111898835084
706,26.363446859637627,2.9624688280780966
707,-11.633541059883989,8.380409878229367
708,4.068296485439146,-5.303297105694311
